YEAR_MONTH,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,ITEMS,TOTAL_QUANTITY,NIC
202308,0913094A0,"Powder 5 kcal/g high energy, low protein formula (0913094)",83.0,268000.0,23791.7
202308,0913101A0,Powder extensively hydrolysed formula (0913101),38838.0,98316000.0,2604902.3
202308,0913102A0,Powder extensively hydrolysed formula with MCT (0913102),539.0,1782900.0,67037.04
202308,0913103A0,"RtS extensively hydrolysed formula, high energy (0913103)",631.0,10647000.0,238492.8
202308,0913104A0,"Ready to serve infant formula, high energy (0913104)",3767.0,53306800.0,701828.37
202308,0913105A0,Powder lactose free formula (0913105),835.0,1970400.0,31821.96
202308,0913106A0,Powder soya based formula (0913106),144.0,389600.0,6184.9
202308,0913107A0,Powder amino acid formula (0913107),16966.0,49876000.0,2982157.71
202308,0913108A0,Powder pre-thickened formula (0913108),222.0,545600.0,6431.26
202308,0913109A0,Powder low calcium infant formula (0913109),49.0,156400.0,11538.41
202308,0913111A0,Powder preterm infant formula (0913111),5709.0,15121200.0,231162.92
202308,0913111B0,Ready to serve preterm infant formula (0913111),1178.0,12077200.0,122583.58
202308,0913121A0,Liquid additive lactase (0913121),591.0,8142.0,9706.56
202308,0913131A0,Powder amino acid formula (0913131),2443.0,10448000.0,866139.2
202308,0913131B0,Powder amino acid semi solid  (0913131),89.0,3533.0,11658.9
202308,0913132A0,Powder extensively hydrolysed formula (0913132),693.0,1786400.0,52877.44
202308,0913141A0,RtS 1.4 kcal/ml energy and higher protein liquid (0913141),1567.0,75973.0,176257.36
202308,0913141B0,RtS 3.3 - 4 kcal/ml energy with protein liquid (0913141),11953.0,22654581.0,780258.42
202308,0913141C0,RtS 3.3 kcal/ml energy and higher protein liquid (0913141),1112.0,60581.0,106690.84
202308,0913141D0,Ready to serve 3.3 kcal/ml higher protein dessert (0913141),621.0,2305720.0,49240.8
202308,0913141E0,Pdr 3.7 kcal/g energy and higher protein fortifier (0913141),356.0,201375.0,10498.35
202308,0913141F0,Powder 6.7 kcal/g energy and protein fortifier (0913141),1072.0,524382.0,58720.03
202308,0913142A0,RtS 2.5 kcal/ml energy (carbohydrate) liquid (0913142),101.0,324000.0,3690.48
202308,0913142B0,Pdr 3.8 - 4.9 kcal/g energy (carbohyd) fortifier (0913142),2115.0,2890866.0,78683.91
202308,0913142C0,Ready to serve 4.5 - 5 kcal/ml energy (fat) liquid (0913142),3848.0,9417660.0,267703.58
202308,0913151A0,Powder fibre fortifier (0913151),1111.0,403428.0,25280.49
202308,0913161A0,Powder thickener - gum based (0913161),39382.0,23629289.0,1386210.32
202308,0913161B0,Powder thickener - starch based (0913161),7984.0,4730920.0,123425.95
202308,0913171A0,Powder pre-thickened drink (0913171),4.0,100.0,30.0
202308,0913171B0,Ready to serve pre-thickened drink (0913171),66.0,380190.0,3033.0
202308,0913181A0,Specialist food replacer 3:1 ready meal (0913181),42.0,742.0,4895.75
202308,0913181B0,Specialist food replacer 3:1 bread (0913181),18.0,18960.0,1183.89
202308,0913181C0,Specialist food replacer 3:1 breakfast cereal (0913181),72.0,53400.0,3760.26
202308,0913181D0,Specialist food replacer 3:1 confectionery (0913181),62.0,33125.0,1837.25
202308,0913181E0,Ready to serve 3:1 dessert (0913181),201.0,5605.0,38322.11
202308,0913181F0,Ready to serve 2.5:1 milkshake with fibre (0913181),50.0,901200.0,24692.88
202308,0913181G0,Ready to serve 4:1 milkshake with fibre (0913181),446.0,6155600.0,166670.58000000002
202308,0913181H0,Ready to serve 20% MCT liquid (0913181),25.0,141750.0,2702.7
202308,0913181I0,Ready to serve 50% MCT liquid (0913181),353.0,653750.0,30595.5
202308,0913181J0,Ready to serve 100% MCT liquid (0913181),244.0,260500.0,9662.0
202308,0913181K0,Powder 3:1 formula (0913181),85.0,168600.0,20945.74
202308,0913181L0,Powder 4:1 formula (0913181),178.0,310500.0,39847.5
202308,0913181M0,Ready to serve 33.5% MCT liquid (0913181),75.0,302400.0,39866.4
202308,0913181N0,Specialist food replacer 4.5:1 flour type mixes (0913181),12.0,8840.0,494.0
202308,0913181P0,Specialist food replacer 3:1 savoury biscuit (0913181),30.0,22710.0,1347.46
202308,0913192A0,Powder slow release carbohydrate supplement (0913192),88.0,5316.0,26650.88
202308,0913193A0,Powder carbohydrate supplement (0913193),98.0,86560.0,361.81
202308,0913201B0,Powder 15g protein equivalent (0913201),8.0,600.0,8892.8
202308,0913201C0,Powder 20g protein equivalent (0913201),30.0,2580.0,49816.71
202308,0913201E0,Ready to serve 10g protein equivalent (0913201),12.0,57420.0,6382.2
202308,0913201F0,Ready to serve 15g protein equivalent (0913201),14.0,128440.0,14918.8
202308,0913201G0,Ready to serve 20g protein equivalent (0913201),33.0,475062.0,58330.86
202308,0913202A0,Powder 77g protein equivalent per 100g (0913202),2.0,4000.0,1880.72
202308,0913203B0,Powder 5g protein equivalent (0913203),5.0,157.0,711.52
202308,0913203C0,Powder 77g protein equivalent per 100g (0913203),1.0,1800.0,846.36
202308,0913204A0,Powder 5g protein equivalent (0913204),16.0,1560.0,7069.92
202308,0913204B0,Powder 15g protein equivalent (0913204),11.0,930.0,13783.84
202308,0913204C0,Powder 20g protein equivalent (0913204),13.0,930.0,17573.61
202308,0913204D0,Powder 39g protein equivalent per 100g (0913204),4.0,16500.0,6564.03
202308,0913204E0,Powder 77g protein equivalent per 100g (0913204),4.0,12500.0,5877.25
202308,0913204F0,Ready to serve 10g protein equivalent (0913204),13.0,112050.0,14000.4
202308,0913204G0,Ready to serve 15g protein equivalent (0913204),23.0,249600.0,28992.0
202308,0913204H0,Ready to serve 20g protein equivalent (0913204),25.0,346150.0,45319.49999999999
202308,0913205A0,Powder 10g GMP protein equivalent (0913205),23.0,1620.0,10676.8
202308,0913205B0,Powder 10g protein equivalent (0913205),30.0,4343.0,22713.89
202308,0913205C0,Powder 15g GMP protein equivalent (0913205),44.0,2960.0,31028.65
202308,0913205D0,Powder 15g protein equivalent (0913205),68.0,6030.0,53150.42999999999
202308,0913205E0,Powder 20g GMP protein equivalent (0913205),412.0,23692.0,329048.45
202308,0913205F0,Powder 20g protein equivalent (0913205),196.0,15892.0,183984.98
202308,0913205G0,Powder 39g protein equivalent per 100g (0913205),36.0,171500.0,37730.0
202308,0913205I0,Powder 79g protein equivalent per 100g (0913205),3.0,3000.0,1050.42
202308,0913205J0,Ready to serve 10g GMP protein equivalent (0913205),5.0,64750.0,1665.37
202308,0913205K0,Ready to serve 10g protein equivalent (0913205),152.0,812086.0,68772.68
202308,0913205L0,Ready to serve 15g GMP protein equivalent (0913205),68.0,929906.0,43209.240000000005
202308,0913205M0,Ready to serve 15g protein equivalent (0913205),112.0,966160.0,67647.6
202308,0913205N0,Ready to serve 20g protein equivalent (0913205),668.0,7706447.0,604402.7799999999
202308,0913205P0,Tablets 56g protein equivalent per 100g (0913205),62.0,109455.0,49780.130000000005
202308,0913205Q0,Tablets 71g protein equivalent per 100g (0913205),70.0,152570.0,72144.84
202308,0913205R0,Tablets 62g protein equivalent per 100g (0913205),10.0,17760.0,4070.0
202308,0913205S0,Ready to serve 20g GMP protein equivalent,47.0,668814.0,39423.34
202308,0913206A0,Powder 15g protein equivalent (0913206),3.0,300.0,4446.4
202308,0913206B0,Powder 20g protein equivalent (0913206),10.0,720.0,13258.62
202308,0913206D0,Ready to serve 10g protein equivalent (0913206),9.0,60030.0,6672.3
202308,0913206E0,Ready to serve 15g protein equivalent (0913206),11.0,136500.0,15855.0
202308,0913206F0,Ready to serve 20g GMP protein equivalent (0913206),10.0,630.0,13493.13
202308,0913206G0,Ready to serve 20g protein equivalent (0913206),14.0,149250.0,18202.5
202308,0913206H0,Tablet 73g protein equivalent per 100g (0913206),3.0,4110.0,3027.52
202308,0913207A0,Powder 25g protein equivalent per 100g (0913207),11.0,22800.0,5289.6
202308,0913207B0,Powder 5g protein equivalent (0913207),37.0,3374.0,17071.37
202308,0913209A0,Powder 5g protein equivalent (0913209),5.0,270.0,1223.64
202308,0913211A0,Powder energy (carbohydrate and fat) fortifier (0913211),71.0,5880.0,17984.96
202308,0913211B0,Powder energy (carbohydrate) fortifier (0913211),435.0,19154.0,12084.32
202308,0913212A0,Powder essential fatty acid supplement (0913212),120.0,4855.0,8669.98
202308,0913213A0,Powder single L-amino acid supplement (0913213),181.0,21540.0,49052.03999999999
202308,0913221A0,Powder 10g protein equivalent (0913221),54.0,3810.0,26461.2
202308,0913221B0,Powder 5g protein equivalent (0913221),18.0,1620.0,8205.84
202308,0913222A0,Powder 5g protein equivalent (0913222),9.0,1410.0,7142.12
202308,0913222B0,Powder 10g protein equivalent (0913222),13.0,1290.0,12649.25
202308,0913223A0,Powder 28g protein equivalent per 100g (0913223),1.0,2000.0,534.1
202308,0913224A0,Powder 5g protein equivalent (0913224),4.0,180.0,892.8000000000001
202308,0913225A0,Powder 5g protein equivalent (0913225),9.0,900.0,4558.8
202308,0913225B0,Powder 10g protein equivalent (0913225),28.0,2430.0,21262.5
202308,0913225C0,Ready to serve 10g protein equivalent (0913225),11.0,1650.0,15928.55
202308,0913226A0,Powder 5g protein equivalent (0913226),141.0,19542.0,70799.27
202308,0913226B0,Powder 10g protein equivalent (0913226),302.0,30860.0,177799.64
202308,0913226C0,Ready to serve 10g protein equivalent (0913226),87.0,489780.0,44717.1
202308,0913226D0,Ready to serve 15g protein equivalent (0913226),6.0,580.0,4785.0
202308,0913227A0,Powder 5g protein equivalent (0913227),3.0,210.0,1063.72
202308,0913227B0,Powder 10g protein equivalent (0913227),16.0,1440.0,13007.75
202308,0913227C0,Ready to serve 10g protein equivalent (0913227),1.0,13500.0,1230.12
202308,0913231A0,Powder infant formula (0913231),11.0,21600.0,2586.06
202308,0913232A0,Powder infant formula (0913232),10.0,30800.0,3687.53
202308,0913235A0,Powder infant formula (0913235),1.0,400.0,47.89
202308,0913236A0,Powder infant formula (0913236),14.0,34400.0,4118.54
202308,0913237A0,Powder infant formula (0913237),72.0,191600.0,21132.480000000003
202308,0913238A0,Powder infant formula (0913238),2.0,6000.0,718.35
202308,0913242A0,Powder infant formula (0913242),22.0,102000.0,14244.3
202308,0913251A0,Powder infant formula (0913251),80.0,404000.0,25895.96
202308,0913261A0,Specialist food replacer breakfast cereal (0913261),559.0,262177.0,10301.74
202308,0913261B0,Specialist food replacer cakes (0913261),331.0,176720.0,3379.3
202308,0913261C0,Specialist food replacer cake mix (0913261),438.0,326000.0,5281.929999999999
202308,0913261D0,Specialist food replacer confectionery (0913261),366.0,98625.0,6164.35
202308,0913261E0,Specialist food replacer desserts (0913261),386.0,110746.0,5753.389999999999
202308,0913261F0,Specialist food replacer egg (0913261),154.0,77100.0,2294.49
202308,0913261G0,Specialist food replacer flour type mixes (0913261),787.0,1325800.0,21745.18
202308,0913261H0,Specialist food replacer bread (0913261),842.0,1828420.0,19160.7
202308,0913261I0,Specialist food replacer meat/fish (0913261),617.0,80022.0,12518.57
202308,0913261J0,Specialist food replacer milk (0913261),1132.0,10891450.0,81194.13
202308,0913261K0,Specialist food replacer pasta (0913261),1901.0,1625200.0,28937.05
202308,0913261L0,Specialist food replacer pizza bases (0913261),361.0,235440.0,5641.83
202308,0913261M0,Specialist food replacer ready meals (0913261),395.0,80984.0,11307.58
202308,0913261N0,Specialist food replacer rice/cous cous (0913261),381.0,327700.0,5771.54
202308,0913261P0,Specialist food replacer rolls/baguettes (0913261),376.0,335930.0,5108.93
202308,0913261Q0,Specialist food replacer sauces (0913261),18.0,4725.0,136.5
202308,0913261R0,Specialist food replacer savoury biscuits (0913261),310.0,111906.0,3320.94
202308,0913261S0,Specialist food replacer savoury snacks (0913261),195.0,104248.0,4231.42
202308,0913261T0,Specialist food replacer soup (0913261),77.0,596.0,968.5
202308,0913261U0,Specialist food replacer spreads (0913261),66.0,20240.0,818.4
202308,0913261V0,Specialist food replacer sweet biscuits (0913261),1192.0,326299.0,18149.18
202308,0913271A0,Specialist food replacer bread (0913271),15300.0,38784370.0,365135.96
202308,0913271B0,Specialist food replacer rolls/baguettes (0913271),5835.0,7193615.0,102777.99
202308,0913271C0,Specialist food replacer flour type mixes (0913271),6945.0,9964600.0,148732.74
202308,0913282A0,Liquid micronutrient supplement (0913282),135.0,8940.0,5042.16
202308,0913282B0,Tablets/capsules micronutrient supplement (0913282),980.0,48094.0,33758.16
202308,0913284A0,Powder micronutrient supplement (0913284),202.0,6280.0,18212.0
202308,0913284B0,Tablets/capsules micronutrient supplement (0913284),139.0,23911.0,13273.3
202308,0913291A0,Powder micronutrient supplement (0913291),1412.0,686979.0,100026.62
202308,0913301A0,Powder flavour additive (0913301),27.0,2260.0,999.58
202308,0913302A0,Powder flavour additive (0913302),82.0,7440.0,4600.4
202308,0913311A0,Powder OTC ONS (0913311),403.0,19704.0,16853.65
202308,0913311B0,Powder OTC or discontinued soup (0913311),384.0,12671.0,12641.55
202308,0913311C0,Ready to serve discontinued dessert (0913311),1.0,1500.0,24.48
202308,0913341A0,Ready to serve non ACBS preparation for surgery ONS(0913341),4.0,9200.0,74.52
202308,0913351A0,Powder discontinued extensively hydrolysed formula (0913351),1.0,4000.0,112.1
202308,0913352A0,Powder disc or non ACBS lactose free formula (0913352),1190.0,2834400.0,54562.2
202308,0913356A0,Powder disc or non ACBS pre-thickened formula (0913356),569.0,1388000.0,24717.58
202308,0913361A0,Powder discontinued amino acid formula (0913361),6.0,62000.0,4746.1
202308,0913391A0,Pdr disc or non ACBS energy and protein fortifier (0913391),6.0,5700.0,1898.48
202308,0913391C0,RtS disc or non ACBS energy and protein fortifier (0913391),2.0,3600.0,105.0
202308,0913411A0,Powder disc or non ACBS thickener - gum based (0913411),21.0,8116.0,756.98
202308,0913445A0,Pdr disc/non ACBS single L-amino acid supplement (0913445),11.0,2304.0,2082.8900000000003
202308,0913445B0,Pdr disc/non ACBS protein SfI metabolic condition (0913445),92.0,63200.0,40637.12
202308,0913448A0,Glyc Pdr disc or non-ACBS carbohyd SfI metabol cond (091344),1.0,500.0,5.39
202308,0913449A0,Powder disc or non ACBS carbohydrate supplement (091344),2.0,500.0,482.58
202308,0913461C0,Specialist food replacer OTC/disc flour type mixes (0913461),2.0,2000.0,26.340000000000003
202308,0913461D0,Generic Orgran GF pasta rice & corn veg animal shapes,2.0,200.0,14.34
202308,0913461E0,Specialist food replacer OTC or disc bread (0913461),7.0,19600.0,445.46
202308,0913461F0,Specialist food replacer OTC pasta (0913461),1.0,500.0,5.7
202308,0913461H0,Specialist food replacer OTC/disc rolls/baguettes (0913461),2.0,800.0,17.72
202308,0913473A0,Liquid OTC cond specific vitamin & mineral supp (0913473),280.0,2611.0,12353.759999999998
202308,0913473B0,Tabs/Caps OTC cond specific vitamin & mineral supp (0913473),1608.0,93343.0,65028.51
202308,0913481A0,Ready to serve non ACBS oil (0913481),4.0,4000.0,1142.16
202308,0913501A0,Powder OTC infant formulae (0913501),6.0,14400.0,232.15
202308,0913511A0,Powder OTC follow on formula (0913511),5.0,32800.0,282.08
202308,0913531B0,Capsules delisted probiotic (0913531),10.0,444.0,245.09
202308,0913531C0,Powder delisted probiotic (0913531),636.0,33303.0,41328.58
202308,0913541A0,Gel OTC glucose for diabetic hypo treatment (0913541),1173.0,119803.0,11810.47
202308,0913541B0,Liquid OTC glucose for diabetic hypo treatment (0913541),7312.0,5565320.0,83476.69
202308,0913541C0,Tablets OTC glucose for diabetic hypo treatment (0913541),4195.0,202128.0,11908.96
202308,0913551A0,RtS OTC dietary supp for early alzheimers disease (0913551),11.0,42250.0,956.54
202308,0914011A0,Tube feed 0.8 kcal/ml (0914011),563.0,13429000.0,189080.32000000004
202308,0914011B0,Tube feed 1 kcal/ml (0914011) ,533.0,13182000.0,160068.09
202308,0914011C0,Tube feed 1 kcal/ml with fibre (0914011),1661.0,41478000.0,590568.81
202308,0914011D0,"Tube feed 1 kcal/ml with fibre, higher protein (0914011)",617.0,17953000.0,275039.96
202308,0914011E0,Tube feed 1.2 - 1.25 kcal/ml (0914011) ,582.0,13915000.0,192034.9
202308,0914011F0,Tube feed 1.2 kcal/ml with fibre (0914011),1326.0,37293500.0,596142.24
202308,0914011G0,Tube feed 1.22 - 1.25 kcal/ml with fibre (0914011),653.0,15509500.0,247690.93
202308,0914011H0,Tube feed 1.5 kcal/ml (0914011),2251.0,54730500.0,807071.53
202308,0914011I0,Tube feed 1.5 kcal/ml higher protein (0914011),326.0,7219500.0,104178.24
202308,0914011J0,Tube feed 1.5 kcal/ml with fibre (0914011),2861.0,69081200.0,1129378.87
202308,0914011K0,"Tube feed 1.5 kcal/ml with fibre, higher protein (0914011)",95.0,2128000.0,32635.599999999995
202308,0914011L0,Tube feed 1.54 kcal/ml with fibre (0914011),1865.0,45076900.0,743838.2
202308,0914011M0,Tube feed 2 kcal/ml (0914011),104.0,2266000.0,42011.64
202308,0914011N0,Tube feed 2 kcal/ml with fibre (0914011),1318.0,32679900.0,690176.0800000001
202308,0914021A0,Tube feed 0.75 kcal/ml with fibre (0914021),372.0,8164600.0,146274.1
202308,0914021B0,Tube feed 1 kcal/ml (0914021),469.0,9350500.0,165373.16
202308,0914021C0,Tube feed 1 kcal/ml with fibre (0914021),854.0,17377300.0,342861.22000000003
202308,0914021D0,Tube feed 1.2 kcal/ml with fibre (0914021),1000.0,22689250.0,374185.38
202308,0914021E0,Tube feed 1.5 kcal/ml (0914021),629.0,11489200.0,252555.8
202308,0914021F0,Tube feed 1.5 kcal/ml with fibre (0914021),1439.0,26682600.0,622714.28
202308,0914032A0,Tube feed 1 kcal/ml peptide based (0914032),609.0,15061000.0,293919.95
202308,0914032B0,Tube feed 1.3 kcal/ml peptide based (0914032),695.0,18130500.0,349024.88
202308,0914032C0,Tube feed 1.5 kcal/ml peptide based (0914032),1488.0,37273500.0,766241.39
202308,0914033A0,Tube feed 1 kcal/ml soya based (0914033),283.0,7724000.0,110462.37
202308,0914033B0,Tube feed 1 kcal/ml soya based with fibre (0914033),88.0,3361000.0,52146.7
202308,0914034A0,"Tube feed 1.5kcal/ml peptide  based, higher protein(0914034)",162.0,3659000.0,78302.6
202308,0914035A0,Tube feed 1.8 kcal/ml (0914035),36.0,701500.0,14170.3
202308,0914041A0,Tube feed 0.6 kcal/ml peptide based (0914041),63.0,1754500.0,31089.74
202308,0914041B0,Tube feed 1 kcal/ml peptide based (0914041),792.0,18517000.0,471008.37
202308,0914041C0,Tube feed 1.5 kcal/ml peptide based (0914041),1430.0,32642500.0,788249.13
202308,0914041D0,Tube feed 1.2 kcal/ml peptide based,8.0,180500.0,3104.6
202308,0914051A0,Tube feed additive 1 kcal/ml higher protein liquid (0914051),2168.0,885365.0,160580.0
202308,0914052A0,Tube feed additive 0.5 kcal/ml high fibre liquid (0914052),1747.0,320861.0,80274.38
202308,0914071A0,Tube feed non ACBS 1.3kcal/ml h/prot for use in IC (0914071),9.0,124000.0,2387.34
202308,0914071C0,Tube feed non ACBS 1.5kcal/ml for use in diabetes (0914071),19.0,551000.0,9337.62
202308,0914071D0,Tube feed non ACBS 1kcal/ml for low sodium needs (0914071),11.0,520000.0,11871.6
202308,0914081A0,T/F fortifier non ACBS 0.9kcal/ml h/prot plant based liquid ,130.0,5111.0,12777.5
202308,100101080,Aceclofenac,366.0,21220.0,2411.4700000000003
202308,1001010AA,Meloxicam,32515.0,1191791.0,65168.42
202308,1001010AD,Ibuprofen lysine,154.0,6746.0,2017.31
202308,1001010AE,Dexketoprofen,95.0,5639.0,1035.21
202308,1001010AG,Diclofenac potassium,845.0,45399.0,11631.45
202308,1001010AH,Celecoxib,32891.0,1786510.0,193028.94
202308,1001010AJ,Etoricoxib,42560.0,1379492.0,155212.2
202308,1001010AP,Ibuprofen sodium dihydrate,4.0,176.0,30.82
202308,1001010C0,Diclofenac sodium,34686.0,1794478.0,190601.68
202308,1001010E0,Etodolac,6532.0,203184.0,104899.87
202308,1001010I0,Flurbiprofen,163.0,10614.0,8852.89
202308,1001010J0,Ibuprofen,81038.0,7392208.0,327487.94
202308,1001010K0,Indometacin,7636.0,508603.0,44771.68
202308,1001010L0,Ketoprofen,785.0,31227.0,19829.58
202308,1001010N0,Mefenamic acid,23158.0,1383968.0,534524.67
202308,1001010P0,Naproxen,645013.0,33498948.0,1731593.0299999998
202308,1001010Q0,Phenylbutazone,2.0,146.0,234.64
202308,1001010R0,Piroxicam,757.0,29439.0,12903.96
202308,1001010S0,Sulindac,105.0,6510.0,4099.01
202308,1001010T0,Tiaprofenic acid,9.0,476.0,127.07999999999998
202308,1001010X0,Nabumetone,1282.0,83033.0,20423.01
202308,1001022G0,Hydrocortisone acetate,1.0,10.0,68.72
202308,1001022K0,Methylprednisolone acetate,38379.0,46554.0,211434.21
202308,1001022U0,Triamcinolone acetonide,16848.0,20889.0,31873.13
