YEAR_MONTH,BNF_SECTION_CODE,BNF_SECTION,ITEMS,TOTAL_QUANTITY,NIC
202509,2250,Leg Bags,66896.0,785856.0,2292163.83
202509,2260,Night Drainage Bags,97209.0,2483348.0,1566322.43
202509,2270,Suspensory Systems,2171.0,19117.0,114952.54
202509,2280,Tubing And Accessories,39868.0,289078.0,605777.52
202509,2285,Insert For Female Stress Incont,1035.0,1240.0,51142.23
202509,2290,Urinal Systems,1232.0,8695.0,62781.32000000001
202509,2305,Adhesive Discs/Rings/Pads/Plasters,28616.0,2014389.0,1360619.01
202509,2310,Adhesive (Pastes/Sprays/Solutions),42.0,3834.0,966.69
202509,2315,Adhesive Removers (Sprays/Liquids/Wipes),115740.0,16203241.0,2524105.52
202509,2320,Bag Closures,245.0,9243.0,3009.87
202509,2325,Bag Covers,270.0,906.0,8465.279999999999
202509,2330,Belts,10976.0,15355.0,582910.87
202509,2335,Colostomy Bags,40165.0,2890868.0,9594090.49
202509,2345,Deodorants,7331.0,1513488.0,101209.85
202509,2346,Discharge Solidifying Agents,2474.0,486699.0,159336.30000000002
202509,2350,Filters/Bridges,257.0,16161.0,15291.89
202509,2355,Flanges,11.0,37.0,739.23
202509,2360,Ileostomy Bags,70793.0,2786612.0,12091848.39
202509,2370,Irrigation Washout Appliances,3407.0,66873.0,126641.2
202509,2375,Pressure Plates/Shields,90.0,526.0,4660.4
202509,2380,Skin Fillers And Protectives,340198.0,37139971.6,3834908.03
202509,2385,Skin Protectors,29962.0,1233395.0,2598405.47
202509,2390,Stoma Caps/Dressings,1394.0,65770.0,96938.07
202509,2392,Tubing & Accessories,471.0,7509.0,20118.300000000003
202509,2394,Two Piece Ostomy Systems,19880.0,770751.0,2060152.21
202509,2396,Urostomy Bags,14429.0,427933.0,2772869.19
202509,2399,Leakage Notification System,456.0,13053.0,41418.02
202509,301,Bronchodilators,1861696.0,9458344.0,18747461.84
202509,302,Corticosteroids (respiratory),2220850.0,3246194.0,72159336.4
202509,303,"Cromoglycate, leukotriene and phosphodesterase type-4 inhib",413652.0,12290062.0,517981.81
202509,304,"Antihistamines, hyposensitisation and allergic emergencies",1398605.0,66987221.0,12890839.58
202509,307,Mucolytics,379781.0,46725468.0,1974039.53
202509,308,Aromatic inhalations,1.0,15.0,2.6
202509,309,Cough preparations,9059.0,2540439.0,159347.33000000002
202509,310,Systemic nasal decongestants,819.0,50028.0,7784.66
202509,401,Hypnotics and anxiolytics,1144860.0,35722705.0,7381434.0
202509,402,Drugs used in psychoses and related disorders,1185511.0,39573376.0,13950548.69
202509,403,Antidepressant drugs,8020352.0,292506209.0,19156317.76
202509,404,CNS stimulants and drugs used for ADHD,350896.0,13055974.0,15573490.14
202509,405,Drugs used in the treatment of obesity,49224.0,4581092.0,1165210.5
202509,406,Drugs used in nausea and vertigo,548950.0,33049757.0,2882946.72
202509,407,Analgesics,5075036.0,557553800.2,37379077.7
202509,408,Antiepileptic drugs,2866461.0,227184692.0,26047888.31
202509,409,Drugs used in parkinsonism and related disorders,472403.0,37097008.0,9522873.47
202509,410,Drugs used in substance dependence,283694.0,99629951.2,5101317.4
202509,411,Drugs for dementia,425906.0,10731938.0,2877992.88
202509,501,Antibacterial drugs,2773457.0,97401526.5,14782613.47
202509,502,Antifungal drugs,168492.0,4990002.0,1438883.39
202509,503,Antiviral drugs,113809.0,5598538.0,1885187.38
202509,504,Antiprotozoal drugs,174103.0,4689846.0,605654.38
202509,505,Anthelmintics,14579.0,194524.0,642082.04
202509,601,Drugs used in diabetes,6668080.0,346255732.0,189511635.34
202509,602,Thyroid and antithyroid drugs,3027869.0,107556491.0,5092989.01
202509,603,Corticosteroids (endocrine),616314.0,30771928.0,3236560.34
202509,604,Sex Hormones,1563282.0,101421798.5,23669484.1
202509,605,"Hypothalamic and pituitary hormones and anti, oestrogens",32694.0,1727773.0,3179507.31
202509,606,Drugs affecting bone metabolism,510077.0,2604323.0,2977454.74
202509,607,Other endocrine drugs,12262.0,304418.0,766605.1799999999
202509,702,Treatment of vaginal and vulval conditions,404667.0,7894595.0,6090011.55
202509,703,Contraceptives,575600.0,51274971.0,5250729.04
202509,704,Drugs for genito-urinary disorders,2140512.0,64111384.0,14129117.48
202509,705,Other drugs for gynaecological conditions,196.0,6891.0,11025.6
202509,801,Cytotoxic drugs,22601.0,814601.0,669034.4
202509,802,Drugs affecting the immune response,87442.0,6659979.0,2312984.85
202509,803,Sex hormones and hormone antagonists in malignant disease,285289.0,7899721.0,12250539.75
202509,901,Anaemias and some other blood disorders,2211465.0,88204076.0,4928814.25
202509,902,Fluids and electrolytes,118732.0,8473489.0,2098143.0300000003
202509,904,Oral nutrition (OLD - DO NOT USE),2.0,8500.0,96.15
202509,905,Minerals,210363.0,34456446.0,4598729.1
202509,906,Vitamins,3044323.0,133472623.3,12804654.32
202509,908,Metabolic disorders,281.0,78634.0,154046.97999999998
202509,910,Compound vitamin and mineral formulations,12044.0,362145.0,32893.25
202509,911,Health supplements,1041.0,114563.0,46889.41
202509,912,Other health supplements,12526.0,454721.0,68683.11
202509,913,Oral nutrition,591319.0,2306303059.0,43395325.46
202509,914,Enteral nutrition,32298.0,636883493.0,13593435.96
202510,1001,Drugs used in rheumatic diseases and gout,2024995.0,88679158.0,7691616.16
202510,1002,Drugs used in neuromuscular disorders,162773.0,25905931.0,841785.28
202510,1003,Drugs for soft-tissue disorders and topical pain relief,640167.0,69494980.0,4052004.47
202510,101,Dyspepsia and gastro-oesophageal reflux disease,387279.0,202988615.0,3461483.47
202510,102,Antispasmodics and other drugs altering gut motility,438234.0,36902085.0,4865490.39
202510,103,Antisecretory drugs and mucosal protectants,7221023.0,252842106.0,16661456.71
202510,104,Acute diarrhoea,146787.0,13029999.0,773133.34
202510,105,Chronic bowel disorders,226948.0,26466615.0,11337986.49
202510,106,Laxatives,1826534.0,220241184.0,15092044.16
202510,107,Local preparations for anal and rectal disorders,120174.0,3171875.0,918460.93
202510,109,Drugs affecting intestinal secretions,106403.0,23746142.0,8093990.45
202510,110,Drugs for hepatic disorders,6.0,524.0,5096.18
202510,1103,Anti-infective eye preparations,85126.0,855003.5,593366.23
202510,1104,Corticosteroids and other anti-inflammatory preparations,168247.0,3225019.5,2733369.18
202510,1105,Mydriatics and cycloplegics,7959.0,189962.0,197766.88
202510,1106,Treatment of glaucoma,877138.0,16421385.0,9564977.75
202510,1107,Local anaesthetics,42.0,838.0,552.9
202510,1108,Miscellaneous ophthalmic preparations,172681.0,5198080.5,1886469.68
202510,1201,Drugs acting on the ear,161528.0,1138419.5,991907.12
202510,1202,Drugs acting on the nose,732699.0,3195143.0,6232183.02
202510,1203,Drugs acting on the oropharynx,83079.0,16749928.6,433063.98
202510,1301,Management of skin conditions,2717.0,1572490.0,13623.95
202510,1302,Emollient and barrier preparations,495944.0,262864290.0,4292068.57
202510,1303,Topical local anaesthetics and antipruritics,31930.0,9024943.0,372277.44000000006
202510,1304,Topical corticosteroids,922272.0,49971634.0,6965544.34
202510,1305,Preparations for eczema and psoriasis,165490.0,12942075.0,7260390.56
202510,1306,Acne and rosacea,158524.0,7875969.0,3323868.18
202510,1307,Preparations for warts and calluses,12193.0,162201.0,302035.37
202510,1308,Sunscreens and camouflagers,39323.0,2163620.0,1460538.49
202510,1309,Shampoo and other preparations for scalp and hair conditions,115055.0,21536985.0,1837613.41
202510,1310,Anti-infective skin preparations,327021.0,11033860.5,1935869.96
202510,1311,"Skin cleansers,antiseptics and desloughing agents",21828.0,10106147.0,220825.72
202510,1312,Antiperspirants,3874.0,221898.0,34941.81
202510,1313,Wound management products,1428.0,15047.0,82682.56999999999
202510,1314,Topical circulatory preparations,6057.0,389090.0,34174.6
202510,1315,Miscellaneous topical preparations,145.0,24981.0,16800.38
202510,1404,Vaccines and antisera,8711111.0,8712854.5,149772093.98000002
202510,1405,Immunoglobulins,6.0,7.0,2100.0
202510,1501,General anaesthesia,36362.0,33226764.5,334723.64
202510,1502,Local anaesthesia,118640.0,1969381.5,1859885.34
202510,1803,X-Ray contrast media,3.0,2500.0,437.5
202510,1902,Selective preparations,43585.0,11897812.0,844908.92
202510,1904,Single substances,108.0,116350.0,1238.54
202510,1905,Other preparations,818.0,42849.0,10520.21
202510,1906,Acids,390.0,142084.0,32930.31
202510,1908,"Colouring,flavouring and sweetening agents",6.0,800.0,142.57999999999998
202510,1914,Waters,1072.0,10808950.0,11294.1
202510,2001,Absorbent Cottons,52.0,45075.0,584.36
202510,2002,Arm Sling/Bandages,38276.0,500255.0,1037674.44
202510,2003,Wound Management & Other Dressings,311120.0,5591665.3,11964180.98
202510,2004,Gauzes & Gauze Tissue,8008.0,285553.0,225570.54
202510,2005,Tracheostomy & Laryngectomy Appliances,19741.0,1119520.0,1954678.54
202510,2006,Foam,1.0,4.0,22.47
202510,2007,Lints,10.0,19500.0,540.46
202510,2009,Stockinette,34908.0,299328.5,489735.81000000006
202510,201,Positive inotropic drugs,221103.0,5757889.0,247388.83
202510,2010,Surgical Adhesive Tape,16233.0,220996.5,82949.68000000001
202510,2011,Surgical Sutures,7000.0,9136.0,18974.64
202510,2012,Swabs,20245.0,4060885.0,94259.91
202510,2014,"Skin Closure Strips, Sterile",7493.0,30549.0,7860.07
202510,2015,"Skin Adhesive, Sterile",68.0,42.5,489.39
202510,202,Diuretics,2649785.0,85920898.0,7513676.05
202510,2020,Silk Garments,415.0,1506.0,28311.47
202510,203,Anti-arrhythmic drugs,77758.0,4300551.0,671186.99
202510,204,Beta-adrenoceptor blocking drugs,3960309.0,151803540.0,6590437.220000001
202510,205,Hypertension and heart failure,7284134.0,266944036.0,25215502.08
202510,206,"Nitrates, calcium-channel blockers & other antianginal drugs",5471436.0,191964118.0,13609172.53
202510,207,Sympathomimetics and other vasoconstrictor drugs,29603.0,2138192.0,284150.64
202510,208,Anticoagulants and protamine,2003232.0,89070972.8,22943393.96
202510,209,Antiplatelet drugs,2878999.0,85789174.0,5023420.14
202510,2101,Other Appliances,938310.0,77634222.0,5389101.51
202510,2102,Catheters,138375.0,9428711.0,18755034.880000003
202510,2103,Chiropody Appliances,128.0,2421.0,2195.07
202510,2104,Contraceptive Devices,2458.0,2494.0,30120.61
202510,2106,Trusses,49.0,53.0,1822.12
202510,2107,Elastic Hosiery,37607.0,102631.0,756578.37
202510,211,Antifibrinolytic drugs and haemostatics,58213.0,3528984.0,250866.27
202510,2112,Peak Flow Meters,21295.0,21409.0,115499.24
202510,2113,Catheter Maintenance Products,22862.0,14370160.0,859254.54
202510,2114,Lubricant Gels,30695.0,2030652.0,114969.11
202510,2116,Irrigation Solutions,37812.0,713513.0,315349.1
202510,2118,Erectile Dysfunction Devices,2308.0,4910.0,271551.9
202510,2119,Oral Film Forming Agents,1203.0,105569.0,44011.08
202510,212,Lipid-regulating drugs,9219558.0,302596680.0,18686454.97
202510,2120,Venous Ulcer Compression System,8465.0,28844.0,473304.73
202510,2121,Dry Mouth Products,43706.0,4428122.0,279997.22
202510,2122,Emollients,903190.0,481730270.0,5499265.0200000005
202510,2123,Vaginal Moisturisers,30589.0,1466286.0,308078.36
202510,2124,Nasal Products,32314.0,2133116.0,126912.23
202510,2125,Vaginal Dilators,248.0,248.0,7784.43
202510,2127,Lymphoedema Garments,62045.0,167217.0,4832931.93
202510,2128,Anal Irrigation System,22837.0,70206.0,4623667.66
202510,2129,Pressure Offloading Device,2165.0,3618.0,79213.67
202510,2130,Eye Products,804738.0,11816016.0,6336811.08
202510,2132,Inhalation Solutions,9540.0,632683.0,233634.01
202510,2133,Indwelling Pleural Cath Drain System,1001.0,10495.0,323322.13
202510,2134,Vaginal PH Correction Products,488.0,7552.0,4981.780000000001
202510,2136,Adhesive Dressing Remover Ster Silicone,1579.0,121232.0,46208.6
202510,2137,Pelvic Toning Devices,3.0,3.0,45.0
202510,2138,Low Friction Products,2292.0,5153.0,61696.11
202510,2139,Prosthetic Adhesives,11.0,192.0,152.16
202510,2140,Bacterial Decolonisation Products,287.0,29208.0,1383.05
202510,2141,Debridement Device,7554.0,87229.0,439638.62
202510,2142,Jaw Rehabilitation Device,122.0,734.0,6394.87
202510,2143,Micro-Enema - Sodium Citrate,46.0,586.0,254.39
202510,2147,Dev For Fungal Nail Infections,30.0,173.0,536.31
202510,2148,Detection Sensor Interstitial Fluid/Gluc,382141.0,861632.0,31334120.06
202510,2149,Pulsed Electromagnetic Stimulator,1.0,1.0,13.95
202510,2202,Anal Plugs,880.0,32370.0,81128.62
202510,2205,Catheter Valves,14169.0,98696.0,249634.46
202510,2215,Faecal Collectors,295.0,6447.0,15521.44
202510,2230,Incontinence Sheaths,11985.0,491146.0,918327.38
202510,2240,Incontinence Sheath Fixing Strips & Adh,1486.0,46191.0,31694.03
202510,2250,Leg Bags,68824.0,809534.0,2362207.04
202510,2260,Night Drainage Bags,100948.0,2561592.0,1629581.88
202510,2270,Suspensory Systems,2429.0,20900.0,125570.02
202510,2280,Tubing And Accessories,42022.0,306169.0,632657.0
202510,2285,Insert For Female Stress Incont,1165.0,1511.0,62174.23
202510,2290,Urinal Systems,1334.0,10153.0,68185.78
202510,2305,Adhesive Discs/Rings/Pads/Plasters,29771.0,2082324.0,1407425.0699999998
202510,2310,Adhesive (Pastes/Sprays/Solutions),50.0,4024.0,968.96
202510,2315,Adhesive Removers (Sprays/Liquids/Wipes),120384.0,16768670.0,2608680.17
202510,2320,Bag Closures,259.0,11080.0,3473.41
202510,2325,Bag Covers,269.0,921.0,8423.06
202510,2330,Belts,11648.0,16402.0,619429.47
202510,2335,Colostomy Bags,41684.0,3006588.0,9987684.54
202510,2345,Deodorants,7155.0,1525813.0,97739.61
202510,2346,Discharge Solidifying Agents,2479.0,478021.0,156944.49
202510,2350,Filters/Bridges,237.0,14010.0,12614.86
202510,2355,Flanges,14.0,90.0,1600.9
202510,2360,Ileostomy Bags,73271.0,2874698.0,12512630.76
202510,2370,Irrigation Washout Appliances,3688.0,75577.0,136995.85
202510,2375,Pressure Plates/Shields,87.0,363.0,3453.24
202510,2380,Skin Fillers And Protectives,351410.0,38157949.7,3973184.95
202510,2385,Skin Protectors,31574.0,1301410.0,2726079.59
202510,2390,Stoma Caps/Dressings,1439.0,67899.0,99989.16
202510,2392,Tubing & Accessories,428.0,6945.0,18803.13
202510,2394,Two Piece Ostomy Systems,20057.0,783110.0,2087030.18
202510,2396,Urostomy Bags,15229.0,452971.0,2938563.15
202510,2399,Leakage Notification System,436.0,12808.0,40234.4
202510,301,Bronchodilators,1905790.0,8615611.0,19080425.19
202510,302,Corticosteroids (respiratory),2322298.0,3430694.0,75534574.2
202510,303,"Cromoglycate, leukotriene and phosphodesterase type-4 inhib",423346.0,12517938.0,495515.04
202510,304,"Antihistamines, hyposensitisation and allergic emergencies",1358875.0,64081663.0,9431993.23
202510,307,Mucolytics,396022.0,48452562.0,2064313.85
202510,309,Cough preparations,11507.0,3055155.0,220889.73
202510,310,Systemic nasal decongestants,946.0,58938.0,7795.69
202510,311,Antifibrotics,4.0,588.0,5521.14
202510,401,Hypnotics and anxiolytics,1178682.0,36638205.0,7204020.98
202510,402,Drugs used in psychoses and related disorders,1220510.0,40541087.0,13886125.42
202510,403,Antidepressant drugs,8270958.0,301363147.0,19417769.72
202510,404,CNS stimulants and drugs used for ADHD,367027.0,13558124.0,15922667.34
202510,405,Drugs used in the treatment of obesity,48223.0,4469883.0,1015820.04
202510,406,Drugs used in nausea and vertigo,564896.0,33877166.0,2812700.43
202510,407,Analgesics,5228673.0,575236011.4,39312056.76
202510,408,Antiepileptic drugs,2951614.0,233788542.0,25185229.04
202510,409,Drugs used in parkinsonism and related disorders,487345.0,38404820.0,9622576.95
202510,410,Drugs used in substance dependence,289765.0,100869251.0,5146195.73
202510,411,Drugs for dementia,437518.0,11010130.0,2678848.21
202510,501,Antibacterial drugs,3131654.0,113544444.0,16435253.16
202510,502,Antifungal drugs,170590.0,5032717.0,1466132.11
202510,503,Antiviral drugs,117689.0,5750158.0,2143031.13
202510,504,Antiprotozoal drugs,177219.0,4757752.0,529824.52
202510,505,Anthelmintics,17060.0,217376.0,1490291.35
202510,601,Drugs used in diabetes,6825169.0,353669852.0,173725604.37
202510,602,Thyroid and antithyroid drugs,3096679.0,109749705.0,4840219.890000001
202510,603,Corticosteroids (endocrine),692191.0,33551770.0,3486896.82
202510,604,Sex Hormones,1617719.0,105163509.5,24369536.54
202510,605,"Hypothalamic and pituitary hormones and anti, oestrogens",33639.0,1753003.0,3191604.2800000003
202510,606,Drugs affecting bone metabolism,524321.0,2683272.0,3163099.2
202510,607,Other endocrine drugs,13228.0,333321.0,801728.01
202510,702,Treatment of vaginal and vulval conditions,425079.0,8308269.0,5993821.51
202510,703,Contraceptives,574292.0,51300636.0,5235943.35
202510,704,Drugs for genito-urinary disorders,2206355.0,66237538.0,14460680.65
202510,705,Other drugs for gynaecological conditions,227.0,8780.0,14048.0
202510,801,Cytotoxic drugs,23839.0,845239.0,710341.09
202510,802,Drugs affecting the immune response,89154.0,6785879.0,2350390.38
202510,803,Sex hormones and hormone antagonists in malignant disease,292957.0,8129192.0,12615410.66
202510,901,Anaemias and some other blood disorders,2250272.0,89629526.0,5260279.21
202510,902,Fluids and electrolytes,121219.0,8633213.0,2114460.12
202510,904,Oral nutrition (OLD - DO NOT USE),2.0,12696.0,108.22
202510,905,Minerals,218156.0,35511603.0,4633163.5600000005
202510,906,Vitamins,3147470.0,137875007.9,13218408.03
202510,908,Metabolic disorders,247.0,79175.0,177785.66
202510,910,Compound vitamin and mineral formulations,12108.0,367003.0,33240.96
202510,911,Health supplements,1042.0,126060.0,47218.130000000005
202510,912,Other health supplements,12297.0,429067.0,64220.56999999999
202510,913,Oral nutrition,603202.0,2376974664.0,44877908.260000005
202510,914,Enteral nutrition,37369.0,733706637.0,15473537.579999998
202511,1001,Drugs used in rheumatic diseases and gout,1858371.0,81151754.0,7115376.75
202511,1002,Drugs used in neuromuscular disorders,150868.0,24036383.0,779425.14
202511,1003,Drugs for soft-tissue disorders and topical pain relief,581309.0,63195587.0,3745848.39
202511,101,Dyspepsia and gastro-oesophageal reflux disease,358297.0,187467612.0,3204050.9
202511,102,Antispasmodics and other drugs altering gut motility,401692.0,33825526.0,4510658.720000001
202511,103,Antisecretory drugs and mucosal protectants,6633482.0,231854253.0,15477102.47
202511,104,Acute diarrhoea,134276.0,11931657.0,714779.9299999999
202511,105,Chronic bowel disorders,209920.0,24521095.0,10384836.26
202511,106,Laxatives,1695809.0,204367317.0,14003299.97
202511,107,Local preparations for anal and rectal disorders,109955.0,2881139.0,842509.92
202511,109,Drugs affecting intestinal secretions,97751.0,21742949.0,7517234.71
202511,110,Drugs for hepatic disorders,7.0,614.0,4012.35
202511,1103,Anti-infective eye preparations,82641.0,812369.5,545602.6699999999
202511,1104,Corticosteroids and other anti-inflammatory preparations,152942.0,2976630.5,2547922.23
202511,1105,Mydriatics and cycloplegics,7060.0,172277.0,179630.08000000002
202511,1106,Treatment of glaucoma,804349.0,15281368.0,8840035.74
202511,1107,Local anaesthetics,32.0,613.0,407.4
202511,1108,Miscellaneous ophthalmic preparations,159168.0,4748197.0,1716998.82
202511,1201,Drugs acting on the ear,161652.0,1154724.5,1369363.69
202511,1202,Drugs acting on the nose,674453.0,2951988.0,5773783.71
202511,1203,Drugs acting on the oropharynx,85651.0,15818114.9,459725.69
202511,1301,Management of skin conditions,2501.0,1426880.0,12369.17
202511,1302,Emollient and barrier preparations,452580.0,238975895.0,3935943.95
202511,1303,Topical local anaesthetics and antipruritics,30120.0,8459624.0,347525.2
202511,1304,Topical corticosteroids,867995.0,46857974.0,6511786.56
202511,1305,Preparations for eczema and psoriasis,154840.0,12029303.0,6783442.57
202511,1306,Acne and rosacea,146373.0,7291783.0,3086480.59
202511,1307,Preparations for warts and calluses,10312.0,135874.0,253301.99
202511,1308,Sunscreens and camouflagers,33506.0,1866164.0,1245594.56
202511,1309,Shampoo and other preparations for scalp and hair conditions,105327.0,19763390.0,1684266.4400000002
202511,1310,Anti-infective skin preparations,299859.0,10128724.5,1765159.43
202511,1311,"Skin cleansers,antiseptics and desloughing agents",19922.0,9287783.0,196888.33
202511,1312,Antiperspirants,3437.0,196775.0,27977.75
202511,1313,Wound management products,1291.0,13398.0,74279.58
202511,1314,Topical circulatory preparations,5550.0,355018.0,31173.08
202511,1315,Miscellaneous topical preparations,131.0,21560.0,18333.48
202511,1404,Vaccines and antisera,2623174.0,2624528.5,44264167.37
202511,1405,Immunoglobulins,6.0,6.0,3900.0
202511,1501,General anaesthesia,34979.0,19218069.5,334289.65
202511,1502,Local anaesthesia,115372.0,1826487.0,1718759.54
202511,1803,X-Ray contrast media,5.0,4500.0,787.5
202511,1902,Selective preparations,43162.0,11261243.0,927533.34
202511,1904,Single substances,97.0,91106.0,1633.9299999999998
202511,1905,Other preparations,710.0,34234.0,8966.669999999998
202511,1906,Acids,405.0,158556.0,39555.19
202511,1907,"Base,diluent, suspending agents and stabilisers",4.0,1680.0,4.52
202511,1908,"Colouring,flavouring and sweetening agents",9.0,1200.0,283.26
202511,1914,Waters,894.0,8994100.0,9462.69
202511,2001,Absorbent Cottons,50.0,31500.0,413.2
202511,2002,Arm Sling/Bandages,33852.0,451142.0,929664.48
202511,2003,Wound Management & Other Dressings,270739.0,4942287.4,10582134.41
202511,2004,Gauzes & Gauze Tissue,6930.0,295953.0,194673.53
202511,2005,Tracheostomy & Laryngectomy Appliances,18312.0,1064325.0,1873086.26
202511,2006,Foam,1.0,4.0,22.47
202511,2007,Lints,10.0,3900.0,112.28
202511,2009,Stockinette,30182.0,257834.5,430414.12
202511,201,Positive inotropic drugs,204139.0,5297975.0,227691.27
202511,2010,Surgical Adhesive Tape,14435.0,192977.5,72669.31
202511,2011,Surgical Sutures,7247.0,9334.0,18933.99
202511,2012,Swabs,18494.0,3697370.0,84875.07
202511,2014,"Skin Closure Strips, Sterile",5879.0,26082.0,6716.37
202511,2015,"Skin Adhesive, Sterile",72.0,50.5,580.4
202511,202,Diuretics,2439751.0,78957754.0,6345686.29
202511,2020,Silk Garments,340.0,1122.0,21949.23
202511,203,Anti-arrhythmic drugs,72158.0,4091750.0,680696.34
202511,204,Beta-adrenoceptor blocking drugs,3638038.0,139612117.0,7082148.699999999
202511,205,Hypertension and heart failure,6734439.0,246702833.0,23475843.56
202511,206,"Nitrates, calcium-channel blockers & other antianginal drugs",5062472.0,177642906.0,12739087.53
202511,207,Sympathomimetics and other vasoconstrictor drugs,27598.0,1974341.0,269525.06
202511,208,Anticoagulants and protamine,1849724.0,82190599.0,20820684.17
202511,209,Antiplatelet drugs,2652201.0,78810992.0,4601491.01
202511,2101,Other Appliances,874378.0,71494579.0,5045645.07
202511,2102,Catheters,128244.0,9011109.0,17876048.34
202511,2103,Chiropody Appliances,145.0,2227.0,2444.41
202511,2104,Contraceptive Devices,2468.0,2527.0,30647.32
202511,2106,Trusses,37.0,39.0,1281.38
202511,2107,Elastic Hosiery,33185.0,90967.0,666755.74
202511,211,Antifibrinolytic drugs and haemostatics,53955.0,3265050.0,231103.92
202511,2112,Peak Flow Meters,20778.0,20932.0,112619.82
202511,2113,Catheter Maintenance Products,21395.0,13683320.0,810966.81
202511,2114,Lubricant Gels,29119.0,1870055.0,108453.43
202511,2116,Irrigation Solutions,33103.0,679599.0,283564.3
202511,2118,Erectile Dysfunction Devices,2061.0,4493.0,237030.54
202511,2119,Oral Film Forming Agents,1035.0,87552.0,36403.46
202511,212,Lipid-regulating drugs,8536344.0,279999272.0,17679800.65
202511,2120,Venous Ulcer Compression System,7633.0,26242.0,424722.74
202511,2121,Dry Mouth Products,40241.0,4045679.0,257550.65
202511,2122,Emollients,854204.0,456097597.0,5193020.720000001
202511,2123,Vaginal Moisturisers,27666.0,1329749.0,279690.78
202511,2124,Nasal Products,30208.0,1968450.0,117274.1
202511,2125,Vaginal Dilators,211.0,213.0,6484.62
202511,2127,Lymphoedema Garments,55575.0,149541.0,4331649.02
202511,2128,Anal Irrigation System,20875.0,65024.0,4256904.98
202511,2129,Pressure Offloading Device,1964.0,3254.0,73801.65
202511,2130,Eye Products,747990.0,11010396.0,5867245.29
202511,2132,Inhalation Solutions,8854.0,590383.0,217758.38
202511,2133,Indwelling Pleural Cath Drain System,853.0,9065.0,285022.63
202511,2134,Vaginal PH Correction Products,455.0,7706.0,4803.4400000000005
202511,2135,Acne Treatment,2.0,50.0,26.0
202511,2136,Adhesive Dressing Remover Ster Silicone,1462.0,115419.0,42573.8
202511,2137,Pelvic Toning Devices,1.0,1.0,15.0
202511,2138,Low Friction Products,2130.0,4913.0,61020.39
202511,2139,Prosthetic Adhesives,10.0,204.0,161.67000000000002
202511,2140,Bacterial Decolonisation Products,294.0,32898.0,1515.35
202511,2141,Debridement Device,6775.0,79757.0,399888.1
202511,2142,Jaw Rehabilitation Device,101.0,583.0,5247.860000000001
202511,2143,Micro-Enema - Sodium Citrate,44.0,682.0,296.1
202511,2147,Dev For Fungal Nail Infections,31.0,203.0,556.31
202511,2148,Detection Sensor Interstitial Fluid/Gluc,357891.0,807938.0,29386795.35
202511,2149,Pulsed Electromagnetic Stimulator,1.0,1.0,13.95
202511,2202,Anal Plugs,812.0,30998.0,77567.38
202511,2205,Catheter Valves,13360.0,94594.0,239487.45
202511,2210,Drainable Dribbling Appliances,1.0,1.0,14.3
202511,2215,Faecal Collectors,263.0,5985.0,13978.27
202511,2230,Incontinence Sheaths,11078.0,456810.0,854189.28
202511,2240,Incontinence Sheath Fixing Strips & Adh,1366.0,44263.0,29229.91
202511,2250,Leg Bags,65265.0,768994.0,2246981.93
202511,2260,Night Drainage Bags,94303.0,2409529.0,1544017.09
202511,2270,Suspensory Systems,2276.0,19997.0,118027.18
202511,2280,Tubing And Accessories,39279.0,290792.0,601282.04
202511,2285,Insert For Female Stress Incont,992.0,1206.0,51642.47
202511,2290,Urinal Systems,1188.0,10047.0,67847.06999999999
202511,2305,Adhesive Discs/Rings/Pads/Plasters,27922.0,1972573.0,1332989.5499999998
202511,2310,Adhesive (Pastes/Sprays/Solutions),46.0,3756.0,981.48
202511,2315,Adhesive Removers (Sprays/Liquids/Wipes),112023.0,15879307.0,2448412.74
202511,2320,Bag Closures,239.0,9985.0,2971.61
202511,2325,Bag Covers,216.0,778.0,7095.02
202511,2330,Belts,10477.0,14978.0,567005.3
202511,2335,Colostomy Bags,39030.0,2865263.0,9521658.42
202511,2345,Deodorants,6674.0,1453596.0,92563.46
202511,2346,Discharge Solidifying Agents,2336.0,465956.0,152088.78
202511,2350,Filters/Bridges,215.0,13061.0,12489.09
202511,2355,Flanges,12.0,76.0,1430.54
202511,2360,Ileostomy Bags,68465.0,2728442.0,11896582.23
202511,2370,Irrigation Washout Appliances,3238.0,65965.0,124851.95
202511,2375,Pressure Plates/Shields,91.0,483.0,4369.04
202511,2380,Skin Fillers And Protectives,324242.0,35370394.400000006,3669902.43
202511,2385,Skin Protectors,29390.0,1222024.0,2584376.97
202511,2390,Stoma Caps/Dressings,1358.0,62490.0,92111.24
202511,2392,Tubing & Accessories,368.0,6034.0,15907.260000000002
202511,2394,Two Piece Ostomy Systems,19207.0,760155.0,2041138.21
202511,2396,Urostomy Bags,14358.0,435922.0,2830298.8
202511,2399,Leakage Notification System,430.0,12622.0,40001.68
202511,301,Bronchodilators,1742665.0,7964628.0,17567542.56
202511,302,Corticosteroids (respiratory),2155600.0,3218701.0,70169332.18
202511,303,"Cromoglycate, leukotriene and phosphodesterase type-4 inhib",390403.0,11538079.0,452703.9
202511,304,"Antihistamines, hyposensitisation and allergic emergencies",1234934.0,58295069.0,8050571.31
202511,307,Mucolytics,365504.0,44673957.0,2004921.64
202511,309,Cough preparations,11064.0,2942381.0,212170.08
