YEAR_MONTH,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,PREP_CLASS,PRESCRIBED_PREP_CLASS,ITEMS,NIC
202107,0601040E0,Diazoxide,03,02,133.0,11010.2
202107,0601040E0,Diazoxide,03,03,11.0,9895.23
202107,0601040E0,Diazoxide,05,05,51.0,8687.83
202107,0601040H0,Glucagon,03,02,2485.0,37912.32
202107,0601040H0,Glucagon,03,03,3850.0,56666.88
202107,0601040I0,Glucose,02,02,8640.0,89504.78
202107,0601040I0,Glucose,03,02,2720.0,26454.57
202107,0601040I0,Glucose,03,03,12183.0,123708.67
202107,0601060D0,Glucose blood testing reagents,04,04,560859.0,11436007.58
202107,0601060U0,Urine testing reagents,04,04,6404.0,21064.5
202107,0601060W0,Ketone blood testing reagents,04,04,27857.0,817713.11
202107,0601060X0,Glucose and ketone blood testing reagents,04,04,3.0,47.58
202107,0602010M0,Liothyronine sodium,01,01,4972.0,980802.18
202107,0602010M0,Liothyronine sodium,03,01,3.0,130.5
202107,0602010M0,Liothyronine sodium,03,03,2.0,1023.93
202107,0602010M0,Liothyronine sodium,05,05,74.0,29086.81
202107,0602010V0,Levothyroxine sodium,01,01,2834064.0,5623880.67
202107,0602010V0,Levothyroxine sodium,03,01,21.0,1925.34
202107,0602010V0,Levothyroxine sodium,03,03,1358.0,4452.41
202107,0602010V0,Levothyroxine sodium,05,01,30.0,2594.54
202107,0602010V0,Levothyroxine sodium,05,02,1.0,1.31
202107,0602010V0,Levothyroxine sodium,05,05,2186.0,40067.05
202107,0602010Z0,Levothyroxine sodium and liothyronine,03,01,1.0,380.0
202107,0602010Z0,Levothyroxine sodium and liothyronine,03,03,258.0,110947.01
202107,0602010Z0,Levothyroxine sodium and liothyronine,05,05,5.0,1529.82
202107,0602020D0,Carbimazole,01,01,54765.0,284414.95
202107,0602020D0,Carbimazole,05,05,87.0,8589.54
202107,0602020N0,Propylthiouracil,01,01,3829.0,35562.77
202107,0602020N0,Propylthiouracil,05,05,11.0,873.9499999999999
202107,0603010I0,Fludrocortisone acetate,01,01,48469.0,685095.72
202107,0603010I0,Fludrocortisone acetate,03,03,1.0,4.82
202107,0603010I0,Fludrocortisone acetate,05,05,271.0,9976.83
202107,0603020AA,Dexamethasone phosphate,01,01,1247.0,36997.17
202107,0603020AA,Dexamethasone phosphate,05,05,1.0,12.0
202107,0603020C0,Betamethasone sodium phosphate,01,01,3811.0,173099.72
202107,0603020C0,Betamethasone sodium phosphate,03,03,5.0,250.51
202107,0603020C0,Betamethasone sodium phosphate,05,01,1.0,6.98
202107,0603020C0,Betamethasone sodium phosphate,05,05,9.0,369.85
202107,0603020F0,Cortisone acetate,05,05,4.0,5283.43
202107,0603020G0,Dexamethasone,01,01,19883.0,166152.64
202107,0603020G0,Dexamethasone,03,01,9.0,189.78
202107,0603020G0,Dexamethasone,03,03,15.0,525.64
202107,0603020G0,Dexamethasone,05,01,1.0,17.97
202107,0603020G0,Dexamethasone,05,05,30.0,1578.4
202107,0603020H0,Dexamethasone sodium phosphate,01,01,27.0,632.0
202107,0603020I0,Deflazacort,03,02,400.0,9753.16
202107,0603020I0,Deflazacort,03,03,15.0,416.0700000000001
202107,0603020J0,Hydrocortisone,01,01,35797.0,263004.13
202107,0603020J0,Hydrocortisone,03,02,519.0,137146.28
202107,0603020J0,Hydrocortisone,03,03,1545.0,113053.45
202107,0603020J0,Hydrocortisone,05,05,707.0,24067.01
202107,0603020K0,Methylprednisolone sodium succinate,01,01,9.0,18.96
202107,0603020K0,Methylprednisolone sodium succinate,03,03,3.0,139.98000000000002
202107,0603020L0,Hydrocortisone sodium phosphate,01,01,1322.0,10841.68
202107,0603020L0,Hydrocortisone sodium phosphate,05,05,9.0,78.44
202107,0603020M0,Hydrocortisone sodium succinate,01,01,166.0,812.54
202107,0603020M0,Hydrocortisone sodium succinate,03,02,246.0,844.48
202107,0603020M0,Hydrocortisone sodium succinate,03,03,283.0,1404.73
202107,0603020S0,Methylprednisolone,03,02,431.0,16528.16
202107,0603020S0,Methylprednisolone,03,03,9.0,273.36
202107,0603020T0,Prednisolone,01,01,516320.0,1321616.97
202107,0603020T0,Prednisolone,03,03,22.0,34.08
202107,0603020T0,Prednisolone,05,01,2.0,18.17
202107,0603020T0,Prednisolone,05,05,289.0,5754.56
202107,0604011D0,Ethinylestradiol,05,01,2.0,1593.97
202107,0604011D0,Ethinylestradiol,05,05,2.0,560.0
202107,0604011G0,Estradiol,03,02,70427.0,600734.15
202107,0604011G0,Estradiol,03,03,109711.0,1119689.37
202107,0604011H0,"Estradiol, estriol and estrone",03,03,1.0,2.64
202107,0604011J0,Estradiol and estriol with progestogen,03,03,593.0,7459.200000000001
202107,0604011K0,Estradiol valerate,03,02,5321.0,39033.36
202107,0604011K0,Estradiol valerate,03,03,5474.0,40578.57
202107,0604011L0,Estradiol with progestogen,03,02,4597.0,98584.61
202107,0604011L0,Estradiol with progestogen,03,03,126697.0,2904648.69
202107,0604011P0,Oestrogens conjugated,03,02,4022.0,15085.35
202107,0604011P0,Oestrogens conjugated,03,03,9115.0,34884.21
202107,0604011Q0,Oestrogens conjugated with progestogen,03,02,139.0,937.37
202107,0604011Q0,Oestrogens conjugated with progestogen,03,03,2652.0,18782.29
202107,0604011X0,Raloxifene hydrochloride,01,01,3485.0,21473.58
202107,0604011X0,Raloxifene hydrochloride,03,03,53.0,1245.38
202107,0604011X0,Raloxifene hydrochloride,05,05,1.0,34.12
202107,0604011Y0,Tibolone,01,01,14958.0,186117.49
202107,0604011Y0,Tibolone,03,03,1254.0,28363.83
202107,0604012F0,Dydrogesterone,03,01,1.0,327.33
202107,0604012F0,Dydrogesterone,03,03,1.0,643.86
202107,0604012F0,Dydrogesterone,05,05,3.0,910.77
202107,0604012M0,Medroxyprogesterone acetate,03,02,10153.0,116220.9
202107,0604012M0,Medroxyprogesterone acetate,03,03,2504.0,30446.49
202107,0604012P0,Norethisterone,01,01,22149.0,101793.04
202107,0604012P0,Norethisterone,03,03,6764.0,16990.27
202107,0604012P0,Norethisterone,05,05,22.0,948.71
202107,0604012S0,Progesterone,03,02,24976.0,316498.35
202107,0604012S0,Progesterone,03,03,34311.0,429356.54
202107,0604012W0,Dienogest,03,02,144.0,5624.96
202107,0604012W0,Dienogest,03,03,12.0,372.24
202107,0604020B0,Dutasteride,01,01,23000.0,69449.01
202107,0604020B0,Dutasteride,03,01,2.0,17.04
202107,0604020B0,Dutasteride,03,03,408.0,6696.76
202107,0604020B0,Dutasteride,05,05,12.0,1265.71
202107,0604020C0,Finasteride,01,01,331308.0,453684.14
202107,0604020C0,Finasteride,03,03,218.0,3410.12
202107,0604020C0,Finasteride,05,05,281.0,568.52
202107,0604020D0,Cyproterone acetate,03,03,43.0,1194.6
202107,0604020K0,Testosterone,03,02,12754.0,500036.18
202107,0604020K0,Testosterone,03,03,12238.0,480014.38
202107,0604020M0,Testosterone enantate,01,01,586.0,47089.3
202107,0604020M0,Testosterone enantate,05,05,6.0,584.86
202107,0604020P0,Testosterone propionate,05,05,1.0,249.05
202107,0604020T0,Testosterone undecanoate,03,02,2884.0,263843.75
202107,0604020T0,Testosterone undecanoate,03,03,8061.0,737451.06
202107,0604020U0,Testosterone esters,03,03,4268.0,19580.4
202107,0604030L0,Nandrolone decanoate,03,03,1.0,6.34
202107,0604030P0,Oxandrolone,05,05,2.0,1348.34
202107,0604030Q0,Prasterone,03,01,1.0,67.21
202107,0604030Q0,Prasterone,03,02,106.0,2053.77
202107,0604030Q0,Prasterone,03,03,105.0,5087.3
202107,0605010G0,Clomifene citrate,01,01,202.0,1934.01
202107,0605010G0,Clomifene citrate,03,01,2.0,9.14
202107,0605010G0,Clomifene citrate,03,03,83.0,742.4000000000001
202107,0605010N0,Menotrophin,03,02,2.0,936.94
202107,0605010N0,Menotrophin,03,03,18.0,2954.96
202107,0605010S0,Somatropin,02,02,5.0,2138.69
202107,0605010S0,Somatropin,03,02,257.0,118886.16
202107,0605010S0,Somatropin,03,03,3984.0,2309233.23
202107,0605010T0,Tetracosactide,03,02,6.0,1575.12
202107,0605010T0,Tetracosactide,03,03,6.0,228.0
202107,0605010X0,Choriogonadotropin alfa,03,03,9.0,1694.6999999999998
202107,0605020E0,Desmopressin acetate,01,01,12959.0,796359.48
202107,0605020E0,Desmopressin acetate,03,01,2.0,190.04
202107,0605020E0,Desmopressin acetate,03,02,6596.0,334538.19
202107,0605020E0,Desmopressin acetate,03,03,4187.0,226179.67
202107,0605020E0,Desmopressin acetate,05,05,57.0,10418.88
202107,0605020Y0,Tolvaptan,03,02,15.0,21238.99
202107,0605020Y0,Tolvaptan,03,03,2.0,1105.26
202107,0606010T0,Calcitonin (Salmon),01,01,11.0,3587.0
202107,0606010U0,Teriparatide,01,01,5.0,2990.6800000000003
202107,0606010U0,Teriparatide,03,03,17.0,4861.21
202107,060602000,Other bisphosphonate and other preparations,03,03,16.0,368.06
202107,0606020A0,Alendronic acid,01,01,461032.0,515499.7
202107,0606020A0,Alendronic acid,03,02,4697.0,94212.0
202107,0606020A0,Alendronic acid,03,03,1002.0,24235.2
202107,0606020A0,Alendronic acid,05,05,366.0,1010.3
202107,0606020R0,Risedronate sodium,01,01,51176.0,209286.95
202107,0606020R0,Risedronate sodium,03,01,1.0,19.12
202107,0606020R0,Risedronate sodium,03,03,311.0,7542.23
202107,0606020R0,Risedronate sodium,05,05,50.0,350.03
202107,0606020T0,Sodium clodronate,01,01,81.0,8289.68
202107,0606020T0,Sodium clodronate,02,02,451.0,63973.08
202107,0606020T0,Sodium clodronate,03,02,136.0,20301.92
202107,0606020T0,Sodium clodronate,03,03,45.0,5695.72
202107,0606020V0,Zoledronic acid,03,01,2.0,348.28
202107,0606020V0,Zoledronic acid,05,01,4.0,496.78
202107,0606020W0,Ibandronic acid,01,01,13952.0,188233.25
202107,0606020W0,Ibandronic acid,03,03,249.0,12964.57
202107,0606020W0,Ibandronic acid,05,05,29.0,1207.12
202107,0606020X0,Strontium ranelate,01,01,138.0,26726.81
202107,0606020X0,Strontium ranelate,05,05,1.0,299.82
202107,0606020Y0,Alendronic acid/colecalciferol,01,01,230.0,6429.6
202107,0606020Y0,Alendronic acid/colecalciferol,03,02,15.0,63.75
202107,0606020Y0,Alendronic acid/colecalciferol,03,03,63.0,1550.0
202107,0606020Z0,Denosumab,03,02,4943.0,938082.66
202107,0606020Z0,Denosumab,03,03,2011.0,401019.22
202107,0607010B0,Bromocriptine,01,01,803.0,120528.93
202107,0607010B0,Bromocriptine,03,02,1.0,10.52
202107,0607010B0,Bromocriptine,05,01,1.0,209.97
202107,0607010B0,Bromocriptine,05,05,18.0,2824.61
202107,0607010C0,Cabergoline,01,01,5966.0,313390.47
202107,0607010C0,Cabergoline,03,03,543.0,21028.0
202107,0607010C0,Cabergoline,05,05,19.0,1038.53
202107,0607010T0,Quinagolide hydrochloride,01,01,368.0,62830.58
202107,0607010T0,Quinagolide hydrochloride,05,05,1.0,150.0
202107,0607020B0,Buserelin,03,02,3.0,315.48
202107,0607020C0,Danazol,03,01,9.0,153.42000000000002
202107,0607020C0,Danazol,05,01,3.0,796.21
202107,0607020C0,Danazol,05,05,32.0,9244.23
202107,0607020D0,Cetrorelix,03,02,2.0,81.39
202107,0607020P0,Nafarelin acetate,03,02,61.0,4404.12
202107,0607020P0,Nafarelin acetate,03,03,49.0,3827.39
202107,0607030M0,Metyrapone,03,02,100.0,46599.44
202107,0607030M0,Metyrapone,03,03,4.0,770.96
202107,0701010X0,Misoprostol (Gynaecology),03,02,1.0,9.0
202107,070201000,Other vaginal/vulva changes preparations,03,03,4.0,239.96
202107,0702010F0,Estriol,01,01,18658.0,542781.36
202107,0702010F0,Estriol,03,02,30625.0,198132.94
202107,0702010F0,Estriol,03,03,16787.0,108599.21
202107,0702010F0,Estriol,05,05,84.0,2299.17
202107,0702010G0,Estradiol,01,01,45704.0,738705.43
202107,0702010G0,Estradiol,03,01,2.0,40.41
202107,0702010G0,Estradiol,03,02,373.0,12096.7
202107,0702010G0,Estradiol,03,03,54215.0,885097.12
202107,0702010M0,Ospemifene,03,02,47.0,2291.0
202107,0702010M0,Ospemifene,03,03,9.0,513.5
202107,0702020E0,Clindamycin phosphate,03,02,1587.0,18190.5
202107,0702020E0,Clindamycin phosphate,03,03,87.0,1107.72
202107,0702020F0,Clotrimazole,01,01,8122.0,119333.62
202107,0702020F0,Clotrimazole,03,02,51489.0,322545.52
202107,0702020F0,Clotrimazole,03,03,3807.0,25439.92
202107,0702020F0,Clotrimazole,05,05,2.0,36.8
202107,0702020H0,Econazole nitrate,03,02,460.0,2356.2
202107,0702020H0,Econazole nitrate,03,03,152.0,832.74
202107,0702020P0,Miconazole nitrate,03,02,633.0,2953.06
202107,0702020P0,Miconazole nitrate,03,03,376.0,1775.3
202107,0702020T0,Nystatin,05,05,21.0,4866.75
202107,0702020X0,Metronidazole,03,02,3111.0,14727.27
202107,0702020X0,Metronidazole,03,03,115.0,551.68
202107,0702020Y0,Boric acid,05,05,4.0,2214.34
202107,0702020Z0,Dequalinium chloride,03,02,33.0,280.32
202107,0702020Z0,Dequalinium chloride,03,03,27.0,195.76
202107,0703010E0,Combined ethinylestradiol 20mcg,01,01,406.0,8037.51
202107,0703010E0,Combined ethinylestradiol 20mcg,03,02,4523.0,70980.01
202107,0703010E0,Combined ethinylestradiol 20mcg,03,03,30028.0,406951.23
202107,0703010F0,Combined ethinylestradiol 30mcg,02,02,11640.0,47096.64
202107,0703010F0,Combined ethinylestradiol 30mcg,03,02,10468.0,127124.73
202107,0703010F0,Combined ethinylestradiol 30mcg,03,03,198591.0,1199188.3
202107,0703010G0,Combined ethinylestradiol 35mcg,01,01,196.0,551.87
202107,0703010G0,Combined ethinylestradiol 35mcg,03,02,3269.0,22495.94
202107,0703010G0,Combined ethinylestradiol 35mcg,03,03,11913.0,79405.97
202107,0703010M0,Combined mestranol,01,01,6.0,11.68
202107,0703010M0,Combined mestranol,03,03,22.0,60.59
202107,0703010P0,Phased formulations of ethinylestradiol,03,03,2385.0,11865.57
202107,0703010R0,Estradiol valandestradiol valerate with dienogest,03,02,1.0,8.39
202107,0703010R0,Estradiol valandestradiol valerate with dienogest,03,03,472.0,13634.86
202107,0703010S0,Estradiol and nomegestrol,03,02,24.0,620.4
202107,0703010S0,Estradiol and nomegestrol,03,03,164.0,4187.7
202107,0703011A0,Etonogestrel/ethinylestradiol,03,02,197.0,8167.5
202107,0703011A0,Etonogestrel/ethinylestradiol,03,03,1307.0,54733.14
202107,0703021C0,Etynodiol diacetate,03,03,1.0,6.62
202107,0703021L0,Levonorgestrel,01,01,1197.0,3455.3
202107,0703021L0,Levonorgestrel,03,03,2876.0,9278.81
202107,0703021N0,Norethisterone,03,02,5777.0,15979.56
202107,0703021N0,Norethisterone,03,03,7780.0,23129.37
202107,0703021Q0,Desogestrel,01,01,194913.0,676492.13
202107,0703021Q0,Desogestrel,03,01,22.0,311.03
202107,0703021Q0,Desogestrel,03,03,68518.0,483187.63
202107,0703021Q0,Desogestrel,05,05,75.0,656.1800000000001
202107,0703022M0,Medroxyprogesterone acetate,03,02,15460.0,96442.74
202107,0703022M0,Medroxyprogesterone acetate,03,03,54202.0,353158.25
202107,0703022N0,Norethisterone enantate,03,02,1.0,12.15
202107,0703022N0,Norethisterone enantate,03,03,1.0,4.05
202107,0703022P0,Etonogestrel,03,02,2490.0,208992.15
202107,0703022P0,Etonogestrel,03,03,8051.0,672862.95
202107,0703023L0,Levonorgestrel,03,02,274.0,24376.88
202107,0703023L0,Levonorgestrel,03,03,11149.0,976563.2
202107,0703030G0,Nonoxinol 9,03,02,27.0,418.0
202107,0703030G0,Nonoxinol 9,03,03,40.0,638.0
202107,0703050A0,Levonorgestrel,01,01,3195.0,18397.6
202107,0703050A0,Levonorgestrel,03,03,867.0,5485.74
202107,0703050A0,Levonorgestrel,05,05,9.0,124.47
202107,0703050B0,Ulipristal acetate (Emergency Contraceptive),03,02,1644.0,23224.65
202107,0703050B0,Ulipristal acetate (Emergency Contraceptive),03,03,1098.0,15511.2
202107,0704010A0,Alfuzosin hydrochloride,01,01,7484.0,12513.02
202107,0704010A0,Alfuzosin hydrochloride,02,02,25881.0,359390.28
202107,0704010A0,Alfuzosin hydrochloride,03,02,4160.0,65601.38
202107,0704010A0,Alfuzosin hydrochloride,03,03,1894.0,26117.230000000003
202107,0704010A0,Alfuzosin hydrochloride,05,05,12.0,140.24
202107,0704010C0,Bethanechol chloride,03,02,48.0,757.4000000000001
202107,0704010C0,Bethanechol chloride,03,03,4.0,20.72
202107,0704010I0,Distigmine bromide,05,05,4.0,2288.82
202107,0704010M0,Indoramin,01,01,2618.0,36920.65
202107,0704010M0,Indoramin,03,03,128.0,1686.62
202107,0704010M0,Indoramin,05,05,1.0,20.22
202107,0704010T0,Terazosin hydrochloride,03,02,2.0,21.94
202107,0704010T0,Terazosin hydrochloride,03,03,2.0,21.94
202107,0704010U0,Tamsulosin hydrochloride,01,01,649595.0,1035811.1
202107,0704010U0,Tamsulosin hydrochloride,03,01,6.0,21.81
202107,0704010U0,Tamsulosin hydrochloride,03,02,12648.0,136122.07
202107,0704010U0,Tamsulosin hydrochloride,03,03,23329.0,52916.22
202107,0704010U0,Tamsulosin hydrochloride,05,05,248.0,19993.46
202107,0704010V0,Tamsulosin and dutasteride hydrochloride,01,01,9307.0,35799.05
202107,0704010V0,Tamsulosin and dutasteride hydrochloride,03,03,2982.0,68859.12
202107,0704010V0,Tamsulosin and dutasteride hydrochloride,05,05,2.0,6.94
202107,0704010W0,Solifenacin/tamsulosin,03,02,2831.0,82587.48
202107,0704010W0,Solifenacin/tamsulosin,03,03,1079.0,34218.15
202107,0704020AA,Duloxetine hydrochloride,01,01,26193.0,285924.87
202107,0704020AA,Duloxetine hydrochloride,03,03,150.0,5022.6
202107,0704020AA,Duloxetine hydrochloride,05,05,30.0,1917.27
202107,0704020AB,Solifenacin,01,01,217201.0,341643.29
202107,0704020AB,Solifenacin,03,02,258.0,9374.25
202107,0704020AB,Solifenacin,03,03,2400.0,86844.38
202107,0704020AB,Solifenacin,05,01,81.0,3076.04
202107,0704020AB,Solifenacin,05,05,55.0,3647.94
202107,0704020AC,Darifenacin hydrobromide,03,02,9979.0,254704.45
202107,0704020AC,Darifenacin hydrobromide,03,03,71.0,2293.2000000000003
202107,0704020AD,Fesoterodine fumarate,03,02,16287.0,440740.65
202107,0704020AD,Fesoterodine fumarate,03,03,1833.0,52077.18
202107,0704020AE,Mirabegron,03,02,140808.0,3842161.52
202107,0704020AE,Mirabegron,03,03,7780.0,224095.03000000003
202107,0704020G0,Flavoxate hydrochloride,03,02,1131.0,8800.25
202107,0704020G0,Flavoxate hydrochloride,03,03,83.0,782.34
202107,0704020G0,Flavoxate hydrochloride,05,05,2.0,409.34
202107,0704020J0,Oxybutynin,01,01,87866.0,574446.59
202107,0704020J0,Oxybutynin,03,01,2.0,3.43
202107,0704020J0,Oxybutynin,03,02,23925.0,678257.5
202107,0704020J0,Oxybutynin,03,03,4638.0,71752.59
202107,0704020J0,Oxybutynin,05,01,13.0,6288.799999999999
202107,0704020J0,Oxybutynin,05,05,74.0,9834.42
202107,0704020N0,Tolterodine,01,01,54290.0,224563.62
202107,0704020N0,Tolterodine,02,02,10141.0,255904.22
202107,0704020N0,Tolterodine,03,01,3.0,152.8
202107,0704020N0,Tolterodine,03,02,3985.0,75581.22
202107,0704020N0,Tolterodine,03,03,26348.0,361458.12
202107,0704020N0,Tolterodine,05,05,73.0,2735.23
202107,0704020P0,Propiverine hydrochloride,01,01,1117.0,56315.07
202107,0704020P0,Propiverine hydrochloride,03,02,609.0,15036.19
202107,0704020P0,Propiverine hydrochloride,03,03,487.0,10816.68
202107,0704020Z0,Trospium chloride,01,01,9915.0,34928.15
202107,0704020Z0,Trospium chloride,03,01,1.0,26.0
202107,0704020Z0,Trospium chloride,03,02,10851.0,238439.08
202107,0704020Z0,Trospium chloride,03,03,3340.0,74555.39
202107,0704020Z0,Trospium chloride,05,05,25.0,112.79
202107,070403000,Other urological pain preparations,03,03,4.0,50.57
202107,070403000,Other urological pain preparations,05,05,7.0,3652.18
202107,0704030G0,Potassium citrate,01,01,1359.0,5590.51
202107,0704030G0,Potassium citrate,03,02,386.0,11273.5
202107,0704030G0,Potassium citrate,03,03,365.0,12124.02
202107,0704030G0,Potassium citrate,05,05,12.0,63.56
202107,0704030J0,Sodium citrate,03,02,83.0,500.11
202107,0704030J0,Sodium citrate,03,03,10.0,145.13
202107,0704040D0,Chlorhexidine acetate,01,01,36.0,845.1
202107,0704040D0,Chlorhexidine acetate,03,03,32.0,1093.5
202107,0704040G0,Oxybutynin hydrochloride,05,05,2.0,3057.36
202107,0704050AA,Vardenafil,01,01,5872.0,48446.83
202107,0704050AA,Vardenafil,03,03,298.0,10282.47
202107,0704050AA,Vardenafil,05,05,5.0,83.52000000000001
202107,0704050AC,Avanafil,03,02,778.0,20289.09
202107,0704050AC,Avanafil,03,03,30.0,911.01
202107,0704050AD,Phentolamine/aviptadil,03,02,89.0,5263.0
202107,0704050AD,Phentolamine/aviptadil,03,03,408.0,25165.5
202107,0704050B0,Alprostadil,03,02,2022.0,115839.94
202107,0704050B0,Alprostadil,03,03,6251.0,342337.13
202107,0704050J0,Papaverine hydrochloride,05,05,2.0,1096.29
202107,0704050R0,Tadalafil,01,01,66224.0,209780.39
202107,0704050R0,Tadalafil,03,03,3620.0,196313.18
202107,0704050R0,Tadalafil,05,05,42.0,2058.3
202107,0704050Y0,Yohimbine hydrochloride,05,05,3.0,838.23
202107,0704050Z0,Sildenafil (Erectile Dysfunction),01,01,281446.0,546821.37
202107,0704050Z0,Sildenafil (Erectile Dysfunction),03,01,2.0,93.99
202107,0704050Z0,Sildenafil (Erectile Dysfunction),03,02,2.0,13.49
202107,0704050Z0,Sildenafil (Erectile Dysfunction),03,03,1110.0,44895.52
202107,0704050Z0,Sildenafil (Erectile Dysfunction),05,01,1.0,3.12
202107,0704050Z0,Sildenafil (Erectile Dysfunction),05,05,223.0,9153.31
202107,0704060A0,Dapoxetine hydrochloride,03,02,465.0,18902.21
202107,0704060A0,Dapoxetine hydrochloride,03,03,34.0,1372.06
202107,0704060B0,Lidocaine/prilocaine (Premature Ejaculation),03,03,2.0,119.98
202107,0801000I0,Calcium folinate,01,01,262.0,58207.79000000001
202107,0801000I0,Calcium folinate,03,03,13.0,2672.23
202107,0801000I0,Calcium folinate,05,01,1.0,160.0
202107,0801000I0,Calcium folinate,05,05,3.0,1653.86
202107,0801010B0,Busulfan,01,01,1.0,6.68
202107,0801010F0,Chlorambucil,01,01,1.0,12.96
202107,0801010H0,Cyclophosphamide,01,01,23.0,1510.93
202107,0801010S0,Melphalan,01,01,2.0,86.6
202107,0801030L0,Mercaptopurine,01,01,5338.0,170133.25
202107,0801030L0,Mercaptopurine,03,02,36.0,5746.0
202107,0801030L0,Mercaptopurine,03,03,92.0,5126.27
202107,0801030L0,Mercaptopurine,05,01,3.0,960.24
202107,0801030L0,Mercaptopurine,05,05,139.0,43283.49
202107,0801030P0,Methotrexate,03,02,743.0,49165.01
202107,0801030P0,Methotrexate,03,03,2115.0,138771.82
202107,0801030P0,Methotrexate,05,01,2.0,14.4
202107,0801030T0,Tioguanine,01,01,1.0,76.35
202107,0801030V0,Capecitabine,01,01,1.0,225.72
202107,0801050AA,Imatinib mesilate,01,01,5.0,9167.84
202107,0801050AA,Imatinib mesilate,03,03,1.0,5840.01
202107,0801050AA,Imatinib mesilate,05,01,2.0,2855.1
202107,0801050AS,Nilotinib,03,02,1.0,1216.43
202107,0801050BS,Ibrutinib,03,02,3.0,14307.999999999998
202107,0801050P0,Hydroxycarbamide,01,01,7540.0,54159.66
202107,0801050P0,Hydroxycarbamide,03,01,3.0,44.19
202107,0801050P0,Hydroxycarbamide,03,02,38.0,11250.0
202107,0801050P0,Hydroxycarbamide,03,03,297.0,3703.57
202107,0801050P0,Hydroxycarbamide,05,05,28.0,6977.91
202107,0801050U0,Procarbazine hydrochloride,01,01,1.0,115.18
